"Username","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","word","lemma","POS"
"zf42q81@########.edu","Version 21","splint","BOI","brace","brace","brace","NOUN"
"zf42q81@########.edu","Version 21","splint","BOI","heal","heal","heal","NOUN"
"zf42q81@########.edu","Version 21","gumdrop","BOI","eat","eat","eat","VERB"
"zf42q81@########.edu","Version 21","gumdrop","BOI","chew","chew","chew","NOUN"
"zf42q81@########.edu","Version 21","schoolhouse","BOI","learn","learn","learn","VERB"
"zf42q81@########.edu","Version 21","schoolhouse","BOI","play","play","play","VERB"
"zf42q81@########.edu","Version 21","schoolhouse","BOI","study","study","study","NOUN"
"zf42q81@########.edu","Version 21","schoolhouse","BOI","practice","practice","practice","NOUN"
"zf42q81@########.edu","Version 21","iguana","BOI","pet","pet","pet","NOUN"
"zf42q81@########.edu","Version 21","iguana","BOI","eat","eat","eat","VERB"
"zf42q81@########.edu","Version 21","can","BOI","drink","drink","drink","NOUN"
"zf42q81@########.edu","Version 21","can","BOI","eat","eat","eat","VERB"
"zf42q81@########.edu","Version 21","seaweed","BOI","eat","eat","eat","VERB"
"zf42q81@########.edu","Version 21","quill","BOI","write","write","write","X"
"zf42q81@########.edu","Version 21","quill","BOI","draw","draw","dree","VERB"
"zf42q81@########.edu","Version 21","lizard","BOI","eat","eat","eat","VERB"
"zf42q81@########.edu","Version 21","lizard","BOI","pet","pet","pet","NOUN"
"zf42q81@########.edu","Version 21","lizard","BOI","play","play","play","VERB"
"zf42q81@########.edu","Version 21","ring","BOI","wear","wear","wear","VERB"
"zf42q81@########.edu","Version 21","piano","BOI","play","play","play","VERB"
"zf42q81@########.edu","Version 21","piano","BOI","music","music","music","NOUN"
"zf42q81@########.edu","Version 21","piano","BOI","practice","practice","practice","NOUN"
"zf42q81@########.edu","Version 21","condominium","BOI","sleep","sleep","sleep","NOUN"
"zf42q81@########.edu","Version 21","condominium","BOI","live","live","live","VERB"
"zf42q81@########.edu","Version 21","condominium","BOI","rest","rest","rest","VERB"
"zf42q81@########.edu","Version 21","gangster","BOI","steal","steal","steal","NOUN"
"z5399@########.edu","Version 18","adapter","BOI","plugging in","plugging","plugge","VERB"
"z5399@########.edu","Version 18","adapter","BOI","charging","charging","charge","NOUN"
"z5399@########.edu","Version 18","basin","BOI","holding liquid","holding","hold","NOUN"
"z5399@########.edu","Version 18","basin","BOI","holding liquid","liquid","liquid","AUX"
"z5399@########.edu","Version 18","coupon","BOI","buying","buying","buy","VERB"
"z5399@########.edu","Version 18","coupon","BOI","discounting","discounting","discount","NOUN"
"z5399@########.edu","Version 18","breastplate","BOI","protecting","protecting","protect","VERB"
"z5399@########.edu","Version 18","breastplate","BOI","supporting","supporting","support","VERB"
"z5399@########.edu","Version 18","semen","BOI","producing life","producing","produce","VERB"
"z5399@########.edu","Version 18","semen","BOI","producing life","life","life","NOUN"
"z5399@########.edu","Version 18","chimpanzee","BOI","attacking","attacking","attack","VERB"
"z5399@########.edu","Version 18","chimpanzee","BOI","climbing","climbing","climb","VERB"
"z5399@########.edu","Version 18","chimpanzee","BOI","running","running","run","VERB"
"z5399@########.edu","Version 18","chimpanzee","BOI","crawling","crawling","crawl","NOUN"
"z5399@########.edu","Version 18","chimpanzee","BOI","throwing","throwing","throw","VERB"
"z5399@########.edu","Version 18","chimpanzee","BOI","jumping ","jumping","jump","VERB"
"z5399@########.edu","Version 18","girlfriend","BOI","loving","loving","love","ADJ"
"z5399@########.edu","Version 18","girlfriend","BOI","kissing","kissing","kiss","NOUN"
"z5399@########.edu","Version 18","guard","BOI","protecting","protecting","protect","VERB"
"z5399@########.edu","Version 18","dishwasher","BOI","washing","washing","washe","NOUN"
"z5399@########.edu","Version 18","dishwasher","BOI","cleaning","cleaning","cleaning","NOUN"
"z5399@########.edu","Version 18","dishwasher","BOI","drying","drying","dry","NOUN"
"z5399@########.edu","Version 18","dishwasher","BOI","cleansing","cleansing","cleanse","NOUN"
"z5399@########.edu","Version 18","espresso","BOI","caffeinating","decaffeinating","decaffeinat","VERB"
"z5399@########.edu","Version 18","espresso","BOI","hydrating","hydrating","hydrat","X"
"z5399@########.edu","Version 18","espresso","BOI","sustaining","sustaining","sustain","VERB"
"z5399@########.edu","Version 18","tenderloin","BOI","sustaining","sustaining","sustain","VERB"
"z5399@########.edu","Version 18","tenderloin","BOI","eating","eating","eat","VERB"
"z5399@########.edu","Version 18","appetizer","BOI","eating","eating","eat","VERB"
"z5399@########.edu","Version 18","appetizer","BOI","starting","starting","start","VERB"
"z5399@########.edu","Version 18","appetizer","BOI","sustaining","sustaining","sustain","VERB"
"z5399@########.edu","Version 18","inventor","BOI","inventing","inventing","invent","VERB"
"z5399@########.edu","Version 18","inventor","BOI","designing","designing","designe","VERB"
"z5399@########.edu","Version 18","inventor","BOI","constructing","constructing","construct","VERB"
"z5399@########.edu","Version 18","inventor","BOI","patenting ","patenting","patent","NOUN"
"z5399@########.edu","Version 18","Elevator","BOI","elevating","elevating","elevate","VERB"
"z5399@########.edu","Version 18","Elevator","BOI","descending","descending","descend","VERB"
"z5399@########.edu","Version 18","Elevator","BOI","transporting ","transporting","transport","VERB"
"z5399@########.edu","Version 18","skewer","BOI","poking","poking","pok","VERB"
"z5399@########.edu","Version 18","skewer","BOI","holding food","holding","hold","NOUN"
"z5399@########.edu","Version 18","skewer","BOI","holding food","food","food","NOUN"
"z5399@########.edu","Version 18","cosmetician","BOI","fixing bodily issues","fixing","fix","NOUN"
"z5399@########.edu","Version 18","cosmetician","BOI","fixing bodily issues","bodily","bodily","ADV"
"z5399@########.edu","Version 18","cosmetician","BOI","fixing bodily issues","issues","issue","NOUN"
"z5399@########.edu","Version 18","cosmetician","BOI","enhancing","enhancing","enhance","VERB"
"z5399@########.edu","Version 18","bellboy","BOI","assisting","assisting","assist","VERB"
"z5399@########.edu","Version 18","bellboy","BOI","carrying luggage","carrying","carry","VERB"
"z5399@########.edu","Version 18","bellboy","BOI","carrying luggage","luggage","luggage","NOUN"
"z5399@########.edu","Version 18","packaging","BOI","holding objects","holding","hold","NOUN"
"z5399@########.edu","Version 18","packaging","BOI","holding objects","objects","object","VERB"
"z5399@########.edu","Version 18","packaging","BOI","securing","securing","secure","VERB"
"z5399@########.edu","Version 18","packaging","BOI","transporting ","transporting","transport","VERB"
"z5399@########.edu","Version 18","armor","BOI","protecting","protecting","protect","VERB"
"z5399@########.edu","Version 18","croissant","BOI","eating","eating","eat","VERB"
"z5399@########.edu","Version 18","croissant","BOI","sustaining","sustaining","sustain","VERB"
"z5399@########.edu","Version 18","leopard","BOI","running","running","run","VERB"
"z5399@########.edu","Version 18","leopard","BOI","jumping","jumping","jump","VERB"
"z5399@########.edu","Version 18","leopard","BOI","attacking","attacking","attack","VERB"
"z5399@########.edu","Version 18","leopard","BOI","hunting ","hunting","hunt","VERB"
"z5399@########.edu","Version 18","eyeball","BOI","seeing","seeing","see","VERB"
"z5399@########.edu","Version 18","eyeball","BOI","moving","moving","move","VERB"
"z5399@########.edu","Version 18","eyeball","BOI","tracking","tracking","track","VERB"
"z5399@########.edu","Version 18","eyeball","BOI","twitching","twitching","twitch","VERB"
"z5399@########.edu","Version 18","sweater","BOI","warming","warming","war","NOUN"
"z5399@########.edu","Version 18","sweater","BOI","wearing","wearing","wear","VERB"
"z5399@########.edu","Version 18","thread","BOI","sewing","sewing","sew","VERB"
"z5399@########.edu","Version 18","thread","BOI","constructing","constructing","construct","VERB"
"z5399@########.edu","Version 18","thread","BOI","designing","designing","designe","VERB"
"z5399@########.edu","Version 18","programmer","BOI","designing","designing","designe","VERB"
"z5399@########.edu","Version 18","programmer","BOI","problem solving","problem","problem","NOUN"
"z5399@########.edu","Version 18","programmer","BOI","problem solving","solving","solve","NOUN"
"z5399@########.edu","Version 18","programmer","BOI","engineering ","engineering","engineer","NOUN"
"gl72e4@########.edu","Version 19","silkworm","BOI","eat","eat","eat","VERB"
"gl72e4@########.edu","Version 19","silkworm","BOI","interact with","interact","interact","NOUN"
"gl72e4@########.edu","Version 19","silkworm","BOI","carry","carry","carry","VERB"
"gl72e4@########.edu","Version 19","silkworm","BOI","throw","throw","throw","INTJ"
"gl72e4@########.edu","Version 19","silkworm","BOI","squash","squash","squash","INTJ"
"gl72e4@########.edu","Version 19","silkworm","BOI","feed to animal","feed","feed","NOUN"
"gl72e4@########.edu","Version 19","silkworm","BOI","feed to animal","animal","animal","NOUN"
"gl72e4@########.edu","Version 19","silkworm","BOI","pet","pet","pet","NOUN"
"gl72e4@########.edu","Version 19","godparent","BOI","talk to","talk","talk","VERB"
"gl72e4@########.edu","Version 19","godparent","BOI","punch","punch","punch","NOUN"
"gl72e4@########.edu","Version 19","godparent","BOI","hug","hug","hug","X"
"gl72e4@########.edu","Version 19","godparent","BOI","kiss","kiss","kiss","NOUN"
"gl72e4@########.edu","Version 19","godparent","BOI","kill","kill","kill","VERB"
"gl72e4@########.edu","Version 19","raft","BOI","rafting","rafting","raft","NOUN"
"gl72e4@########.edu","Version 19","raft","BOI","bed to sleep on","bed","bed","NOUN"
"gl72e4@########.edu","Version 19","raft","BOI","bed to sleep on","sleep","sleep","NOUN"
"gl72e4@########.edu","Version 19","raft","BOI","rug","rug","rug","NOUN"
"gl72e4@########.edu","Version 19","raft","BOI","door mat","door","door","NOUN"
"gl72e4@########.edu","Version 19","raft","BOI","door mat","mat","mat","NOUN"
"gl72e4@########.edu","Version 19","raft","BOI","wall decor","wall","wall","NOUN"
"gl72e4@########.edu","Version 19","raft","BOI","wall decor","decor","decor","NOUN"
"gl72e4@########.edu","Version 19","goose","BOI","cook","cook","cake","VERB"
"gl72e4@########.edu","Version 19","goose","BOI","eat","eat","eat","VERB"
"gl72e4@########.edu","Version 19","goose","BOI","pet","pet","pet","NOUN"
"gl72e4@########.edu","Version 19","goose","BOI","chase","chase","chase","NOUN"
"gl72e4@########.edu","Version 19","goose","BOI","kill","kill","kill","VERB"
"gl72e4@########.edu","Version 19","barley","BOI","eat","eat","eat","VERB"
"gl72e4@########.edu","Version 19","barley","BOI","smush","mush","mush","NOUN"
"gl72e4@########.edu","Version 19","barley","BOI","cook/bake","cook","cake","VERB"
"gl72e4@########.edu","Version 19","barley","BOI","cook/bake","bake","bake","VERB"
"gl72e4@########.edu","Version 19","barley","BOI","blend","blend","blend","NOUN"
"gl72e4@########.edu","Version 19","barley","BOI","cut","cut","cut","VERB"
"gl72e4@########.edu","Version 19","barley","BOI","feed","feed","feed","NOUN"
"gl72e4@########.edu","Version 19","tear","BOI","collect in jar","collect","collect","NOUN"
"gl72e4@########.edu","Version 19","tear","BOI","collect in jar","jar","jar","NOUN"
"gl72e4@########.edu","Version 19","tear","BOI","wipe away","wipe","wipe","INTJ"
"gl72e4@########.edu","Version 19","tear","BOI","wipe away","away","away","ADV"
"gl72e4@########.edu","Version 19","bagpipes","BOI","play","play","play","VERB"
"gl72e4@########.edu","Version 19","bagpipes","BOI","wall decor","wall","wall","NOUN"
"gl72e4@########.edu","Version 19","bagpipes","BOI","wall decor","decor","decor","NOUN"
"gl72e4@########.edu","Version 19","bagpipes","BOI","wear","wear","wear","VERB"
"gl72e4@########.edu","Version 19","bagpipes","BOI","use as weapon","use","use","VERB"
"gl72e4@########.edu","Version 19","bagpipes","BOI","use as weapon","weapon","weapon","NOUN"
"gl72e4@########.edu","Version 19","couch","BOI","sleep","sleep","sleep","NOUN"
"gl72e4@########.edu","Version 19","couch","BOI","sit","sit","sit","VERB"
"gl72e4@########.edu","Version 19","couch","BOI","for socialization","socialization","socialization","NOUN"
"gl72e4@########.edu","Version 19","toe","BOI","walk","walk","walk","VERB"
"gl72e4@########.edu","Version 19","toe","BOI","run","run","run","NOUN"
"gl72e4@########.edu","Version 19","lantern","BOI","light","light","light","NOUN"
"gl72e4@########.edu","Version 19","lantern","BOI","decor","decor","decor","NOUN"
"gl72e4@########.edu","Version 19","lantern","BOI","break","break","break","NOUN"
"gl72e4@########.edu","Version 19","lantern","BOI","guide","guide","guide","NOUN"
"gl72e4@########.edu","Version 19","steak","BOI","eat","eat","eat","VERB"
"gl72e4@########.edu","Version 19","steak","BOI","feed","feed","feed","NOUN"
"gl72e4@########.edu","Version 19","steak","BOI","cook","cook","cake","VERB"
"gl72e4@########.edu","Version 19","steak","BOI","bake","bake","bake","VERB"
"gl72e4@########.edu","Version 19","letterbox","BOI","send","send","send","VERB"
"gl72e4@########.edu","Version 19","letterbox","BOI","receive","receive","receive","VERB"
"gl72e4@########.edu","Version 19","letterbox","BOI","contact","contact","contact","NOUN"
"gl72e4@########.edu","Version 19","letterbox","BOI","collect","collect","collect","NOUN"
"gl72e4@########.edu","Version 19","goggles","BOI","see","see","see","VERB"
"gl72e4@########.edu","Version 19","goggles","BOI","protection","protection","protection","NOUN"
"gl72e4@########.edu","Version 19","goggles","BOI","fashion","fashion","fashion","NOUN"
"gl72e4@########.edu","Version 19","goggles","BOI","confidence","confidence","confidence","NOUN"
"gl72e4@########.edu","Version 19","lubrication","BOI","safety","safety","safety","NOUN"
"gl72e4@########.edu","Version 19","lubrication","BOI","sex","sex","sex","NOUN"
"gl72e4@########.edu","Version 19","lubrication","BOI","to feel comfortable","feel","feel","VERB"
"gl72e4@########.edu","Version 19","lubrication","BOI","to feel comfortable","comfortable","comfortable","ADJ"
"gl72e4@########.edu","Version 19","lubrication","BOI","running","running","run","VERB"
"gl72e4@########.edu","Version 19","lubrication","BOI","cleaning","cleaning","cleaning","NOUN"
"gl72e4@########.edu","Version 19","saltwater","BOI","fish tank","fish","fish","NOUN"
"gl72e4@########.edu","Version 19","saltwater","BOI","fish tank","tank","tank","NOUN"
"gl72e4@########.edu","Version 19","saltwater","BOI","pond","pond","pond","NOUN"
"gl72e4@########.edu","Version 19","saltwater","BOI","drink","drink","drink","NOUN"
"gl72e4@########.edu","Version 19","saltwater","BOI","clean","clean","clean","ADJ"
"gl72e4@########.edu","Version 19","woodcutter","BOI","making toy","making","make","NOUN"
"gl72e4@########.edu","Version 19","woodcutter","BOI","making toy","toy","toy","NOUN"
"gl72e4@########.edu","Version 19","woodcutter","BOI","craft","craft","craft","NOUN"
"gl72e4@########.edu","Version 19","woodcutter","BOI","weapon","weapon","weapon","NOUN"
"gl72e4@########.edu","Version 19","switchblade","BOI","kill","kill","kill","VERB"
"gl72e4@########.edu","Version 19","switchblade","BOI","cut","cut","cut","VERB"
"gl72e4@########.edu","Version 19","switchblade","BOI","destroy","destroy","destroy","VERB"
"gl72e4@########.edu","Version 19","switchblade","BOI","threaten","threaten","threaten","NOUN"
"gl72e4@########.edu","Version 19","tray","BOI","carry","carry","carry","VERB"
"gl72e4@########.edu","Version 19","tray","BOI","transport","transport","transport","NOUN"
"gl72e4@########.edu","Version 19","tray","BOI","move","move","move","VERB"
"gl72e4@########.edu","Version 19","tray","BOI","eat","eat","eat","VERB"
"gl72e4@########.edu","Version 19","cage","BOI","transport","transport","transport","NOUN"
"gl72e4@########.edu","Version 19","cage","BOI","examine","examine","examine","NOUN"
"gl72e4@########.edu","Version 19","cage","BOI","hold","hold","hold","INTJ"
"gl72e4@########.edu","Version 19","treadmill","BOI","run","run","run","NOUN"
"gl72e4@########.edu","Version 19","treadmill","BOI","walk","walk","walk","VERB"
"gl72e4@########.edu","Version 19","treadmill","BOI","challenge","challenge","challenge","NOUN"
"gl72e4@########.edu","Version 19","treadmill","BOI","room decor","room","room","NOUN"
"gl72e4@########.edu","Version 19","treadmill","BOI","room decor","decor","decor","NOUN"
"gl72e4@########.edu","Version 19","kitchen","BOI","cook","cook","cake","VERB"
"gl72e4@########.edu","Version 19","kitchen","BOI","clean","clean","clean","ADJ"
"gl72e4@########.edu","Version 19","kitchen","BOI","party","party","party","NOUN"
"gl72e4@########.edu","Version 19","yardstick","BOI","measure","measure","measure","NOUN"
"gl72e4@########.edu","Version 19","yardstick","BOI","design","design","design","NOUN"
"gl72e4@########.edu","Version 19","yardstick","BOI","build","build","build","NOUN"
"gl72e4@########.edu","Version 19","splinter","BOI","puncture","puncture","puncture","NOUN"
"gl72e4@########.edu","Version 19","splinter","BOI","weapon","weapon","weapon","NOUN"
"gl72e4@########.edu","Version 19","splinter","BOI","protect","protect","protect","VERB"
"gl72e4@########.edu","Version 19","backpack","BOI","fashion","fashion","fashion","NOUN"
"gl72e4@########.edu","Version 19","backpack","BOI","transportation","transportation","transportation","NOUN"
"gl72e4@########.edu","Version 19","backpack","BOI","schoolwork","schoolwork","schoolwork","NOUN"
"gl72e4@########.edu","Version 19","backpack","BOI","container","container","container","NOUN"
"gl72e4@########.edu","Version 19","cookie","BOI","eat","eat","eat","VERB"
"gl72e4@########.edu","Version 19","cookie","BOI","gift","gift","gift","NOUN"
"gl72e4@########.edu","Version 19","cookie","BOI","share","share","share","NOUN"
"gl72e4@########.edu","Version 19","cookie","BOI","throw away","throw","throw","INTJ"
"gl72e4@########.edu","Version 19","cookie","BOI","throw away","away","away","ADV"
"k4g7611o9on@########.edu","Version 20","oilcloth","BOI","wipe","wipe","wipe","INTJ"
"k4g7611o9on@########.edu","Version 20","oilcloth","BOI","clean","clean","clean","ADJ"
"k4g7611o9on@########.edu","Version 20","oilcloth","BOI","use","use","use","VERB"
"k4g7611o9on@########.edu","Version 20","oilcloth","BOI","wash","wash","wash","INTJ"
"k4g7611o9on@########.edu","Version 20","oilcloth","BOI","tidy","tidy","tidy","INTJ"
"k4g7611o9on@########.edu","Version 20","skittle","BOI","eat","eat","eat","VERB"
"k4g7611o9on@########.edu","Version 20","skittle","BOI","give","give","give","VERB"
"k4g7611o9on@########.edu","Version 20","skittle","BOI","throw","throw","throw","INTJ"
"k4g7611o9on@########.edu","Version 20","skittle","BOI","play","play","play","VERB"
"k4g7611o9on@########.edu","Version 20","skittle","BOI","ingest","ingest","ingest","ADJ"
"k4g7611o9on@########.edu","Version 20","tambourine","BOI","play","play","play","VERB"
"k4g7611o9on@########.edu","Version 20","tambourine","BOI","hit","hit","hit","VERB"
"k4g7611o9on@########.edu","Version 20","tambourine","BOI","use","use","use","VERB"
"k4g7611o9on@########.edu","Version 20","tambourine","BOI","give","give","give","VERB"
"k4g7611o9on@########.edu","Version 20","tambourine","BOI","smack","smack","smack","ADV"
"k4g7611o9on@########.edu","Version 20","jam","BOI","eat","eat","eat","VERB"
"k4g7611o9on@########.edu","Version 20","jam","BOI","play","play","play","VERB"
"k4g7611o9on@########.edu","Version 20","jam","BOI","spread","spread","spread","NOUN"
"k4g7611o9on@########.edu","Version 20","jam","BOI","give","give","give","VERB"
"k4g7611o9on@########.edu","Version 20","jam","BOI","make","make","make","VERB"
"k4g7611o9on@########.edu","Version 20","jam","BOI","eat","eat","eat","VERB"
"k4g7611o9on@########.edu","Version 20","antennae","BOI","fix","fix","fix","VERB"
"k4g7611o9on@########.edu","Version 20","antennae","BOI","move","move","move","VERB"
"k4g7611o9on@########.edu","Version 20","antennae","BOI","relocate","relocate","relocate","NOUN"
"k4g7611o9on@########.edu","Version 20","antennae","BOI","adjust","adjust","adjust","VERB"
"k4g7611o9on@########.edu","Version 20","antennae","BOI","point","point","point","NOUN"
"k4g7611o9on@########.edu","Version 20","seedling","BOI","plant","plant","plant","NOUN"
"k4g7611o9on@########.edu","Version 20","seedling","BOI","water","water","water","NOUN"
"k4g7611o9on@########.edu","Version 20","seedling","BOI","cover","cover","cover","NOUN"
"k4g7611o9on@########.edu","Version 20","seedling","BOI","spread","spread","spread","NOUN"
"k4g7611o9on@########.edu","Version 20","seedling","BOI","take care of","take","take","VERB"
"k4g7611o9on@########.edu","Version 20","seedling","BOI","take care of","care","care","NOUN"
"k4g7611o9on@########.edu","Version 20","instructor","BOI","use","use","use","VERB"
"k4g7611o9on@########.edu","Version 20","instructor","BOI","ask","ask","ask","VERB"
"k4g7611o9on@########.edu","Version 20","instructor","BOI","learn","learn","learn","VERB"
"k4g7611o9on@########.edu","Version 20","instructor","BOI","help","help","help","VERB"
"k4g7611o9on@########.edu","Version 20","instructor","BOI","assess","assess","assess","NOUN"
"k4g7611o9on@########.edu","Version 20","stepladder","BOI","step","step","step","NOUN"
"k4g7611o9on@########.edu","Version 20","stepladder","BOI","climb","climb","climb","VERB"
"k4g7611o9on@########.edu","Version 20","stepladder","BOI","jump","jump","jump","VERB"
"k4g7611o9on@########.edu","Version 20","stepladder","BOI","paint","paint","paint","VERB"
"k4g7611o9on@########.edu","Version 20","stepladder","BOI","reach","reach","reach","NOUN"
"k4g7611o9on@########.edu","Version 20","stepladder","BOI","decorate","decorate","decorate","VERB"
"k4g7611o9on@########.edu","Version 20","firewood","BOI","burn","burn","burn","VERB"
"k4g7611o9on@########.edu","Version 20","firewood","BOI","place","place","place","NOUN"
"k4g7611o9on@########.edu","Version 20","firewood","BOI","light","light","light","NOUN"
"k4g7611o9on@########.edu","Version 20","firewood","BOI","throw","throw","throw","INTJ"
"k4g7611o9on@########.edu","Version 20","firewood","BOI","heat your house","heat","heat","NOUN"
"k4g7611o9on@########.edu","Version 20","firewood","BOI","heat your house","house","house","NOUN"
"k4g7611o9on@########.edu","Version 20","craftsman","BOI","build","build","build","NOUN"
"k4g7611o9on@########.edu","Version 20","craftsman","BOI","create","create","create","VERB"
"k4g7611o9on@########.edu","Version 20","craftsman","BOI","ask for instruction","ask","ask","VERB"
"k4g7611o9on@########.edu","Version 20","craftsman","BOI","ask for instruction","instruction","instruction","NOUN"
"k4g7611o9on@########.edu","Version 20","dinner","BOI","discuss","discuss","discuss","VERB"
"k4g7611o9on@########.edu","Version 20","dinner","BOI","eat","eat","eat","VERB"
"k4g7611o9on@########.edu","Version 20","dinner","BOI","gather","gather","gather","NOUN"
"k4g7611o9on@########.edu","Version 20","dinner","BOI","commune","commune","commune","NOUN"
"k4g7611o9on@########.edu","Version 20","dinner","BOI","drink","drink","drink","NOUN"
"k4g7611o9on@########.edu","Version 20","pastry","BOI","eat","eat","eat","VERB"
"k4g7611o9on@########.edu","Version 20","pastry","BOI","make","make","make","VERB"
"k4g7611o9on@########.edu","Version 20","pastry","BOI","consume","consume","consume","NOUN"
"k4g7611o9on@########.edu","Version 20","pastry","BOI","sell","sell","sell","VERB"
"k4g7611o9on@########.edu","Version 20","pastry","BOI","give","give","give","VERB"
"k4g7611o9on@########.edu","Version 20","neurologist","BOI","ask","ask","ask","VERB"
"k4g7611o9on@########.edu","Version 20","neurologist","BOI","assess","assess","assess","NOUN"
"k4g7611o9on@########.edu","Version 20","neurologist","BOI","help","help","help","VERB"
"k4g7611o9on@########.edu","Version 20","shack","BOI","reside in","reside","reside","NOUN"
"k4g7611o9on@########.edu","Version 20","shack","BOI","store things","store","store","NOUN"
"k4g7611o9on@########.edu","Version 20","shack","BOI","store things","things","thing","NOUN"
"k4g7611o9on@########.edu","Version 20","shack","BOI","hang out","hang","hang","VERB"
"k4g7611o9on@########.edu","Version 20","sedan","BOI","drive","drive","drive","VERB"
"k4g7611o9on@########.edu","Version 20","sedan","BOI","get from one place to another","get","get","VERB"
"k4g7611o9on@########.edu","Version 20","sedan","BOI","get from one place to another","one","one","NUM"
"k4g7611o9on@########.edu","Version 20","sedan","BOI","get from one place to another","place","place","NOUN"
"k4g7611o9on@########.edu","Version 20","sedan","BOI","get from one place to another","another","another","DET"
"k4g7611o9on@########.edu","Version 20","sedan","BOI","parts","parts","part","NOUN"
"k4g7611o9on@########.edu","Version 20","poinsettia","BOI","give","give","give","VERB"
"k4g7611o9on@########.edu","Version 20","poinsettia","BOI","plant","plant","plant","NOUN"
"k4g7611o9on@########.edu","Version 20","poinsettia","BOI","decorate","decorate","decorate","VERB"
"k4g7611o9on@########.edu","Version 20","rodent","BOI","train","train","train","NOUN"
"k4g7611o9on@########.edu","Version 20","rodent","BOI","experiment","experiment","experiment","NOUN"
"k4g7611o9on@########.edu","Version 20","rodent","BOI","get rid of","get","get","VERB"
"k4g7611o9on@########.edu","Version 20","rodent","BOI","get rid of","rid","rid","ADJ"
